Location,Price,Size,Bedrooms,Bathrooms,Basement,Furnished,Roommates,AC,Washer/Dryer,Cats OK,Dogs OK,Date Posted,Title,URL,Listing ID
Vancouver,2395,417,0,1,0,0,0,0,1,1,1,2024-10-09,"Storage Lockers, EV Parking, 100% Smoke-Free",https://vancouver.craigslist.org/van/apa/d/vancouver-storage-lockers-ev-parking/7792018419.html,7792018419
Vancouver,2395,575,1,1,0,0,0,0,1,1,1,2024-10-01,The Fraser - Junior/Urban 1BR 1BA,https://vancouver.craigslist.org/van/apa/d/vancouver-the-fraser-junior-urban-1br/7789762474.html,7789762474
Vancouver,2350,520,1,1,0,0,0,0,1,0,0,2024-10-22,Fraser Commons 1 bed 1 bath for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-fraser-commons-bed-bath-for/7795600816.html,7795600816
Vancouver,2350,560,1,1,0,0,0,0,0,0,0,2024-10-01,"Cozy 1br facing quiet street, West End, Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-1br-facing-quiet-street/7789699678.html,7789699678
Vancouver,2350,506,0,1,0,1,0,0,1,1,1,2024-10-21,Available NOW (flexible start date) | $2350/month,https://vancouver.craigslist.org/van/apa/d/vancouver-available-now-flexible-start/7795463495.html,7795463495
Vancouver,2350,650,1,1,0,0,0,0,1,0,0,2024-10-21,"One Bedroom Suite One Bath, Spacious & Close to Transit",https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-suite-one-bath/7795461843.html,7795461843
Vancouver,2300,612,1,1,0,0,0,0,1,0,0,2024-09-26,"""Jade"" 1 bed with den/flex room/1 bath Fraser Street and E.43rd Avenue",https://vancouver.craigslist.org/van/apa/d/vancouver-jade-bed-with-den-flex-room/7788343011.html,7788343011
Vancouver,2300,570,1,1,0,1,0,0,0,0,0,2024-09-25,1 bed apartment 1122 Harwood Street,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-apartment-1122-harwood/7788041502.html,7788041502
Vancouver,2300,900,2,1,0,0,0,0,1,0,0,2024-10-21,New 2 Bedroom Suite,https://vancouver.craigslist.org/van/apa/d/vancouver-new-bedroom-suite/7795468810.html,7795468810
Vancouver,2295,417,0,1,0,0,0,0,1,1,1,2024-10-18,"Modo Car share, Hard Surface Flooring, Studio",https://vancouver.craigslist.org/van/apa/d/vancouver-modo-car-share-hard-surface/7794459958.html,7794459958
Vancouver,2295,485,0,1,0,0,0,0,1,1,0,2024-10-22,Spacious studio in MODERN building,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-studio-in-modern/7795582477.html,7795582477
Vancouver,2295,399,0,1,0,0,0,0,1,0,0,2024-10-03,"In Vancouver, Studio, In-suite laundry",https://vancouver.craigslist.org/van/apa/d/vancouver-in-vancouver-studio-in-suite/7790319963.html,7790319963
Vancouver,2285,408,0,1,0,0,0,0,1,1,1,2024-09-23,"Located in Vancouver, Hard Surface Flooring, Studio/1B",https://vancouver.craigslist.org/van/apa/d/vancouver-located-in-vancouver-hard/7787306455.html,7787306455
Vancouver,2250,430,0,1,0,0,0,0,0,0,0,2024-10-18,Bright newly renovated studio,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-newly-renovated-studio/7794500986.html,7794500986
Vancouver,2225,555,1,1,0,0,0,1,1,0,0,2024-10-04,Executive 1 Bedroom + Office @ Avalon 2,https://vancouver.craigslist.org/van/apa/d/vancouver-executive-bedroom-office/7790492465.html,7790492465
Vancouver,2200,750,1,1,0,0,0,0,0,1,1,2024-10-22,One bedroom ground floor  Avail ASAP pet friendly,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-ground-floor/7795562044.html,7795562044
Vancouver,2200,750,1,1,0,0,0,0,0,1,0,2024-09-30,One Bedroom Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-apartment/7789493819.html,7789493819
Vancouver,2195,510,1,1,0,0,0,0,0,0,0,2024-09-25,Newly Renovated 1 Bedroom,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-bedroom/7787982744.html,7787982744
Vancouver,2180,550,1,1,1,1,0,0,1,0,0,2024-10-11,Kerrisdale 1 bedroom basement suite for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-kerrisdale-bedroom-basement/7792658877.html,7792658877
Vancouver,2150,644,1,1,0,0,0,1,0,0,0,2024-10-22,1 bed 1 bath Laneway in South Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-laneway-in-south/7795577415.html,7795577415
Vancouver,2142,525,1,1,0,0,0,0,0,0,0,2024-10-02,ONE BEDROOM AVAILABLE,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-available/7789924860.html,7789924860
Vancouver,2100,449,0,1,0,0,0,0,0,0,0,2024-10-04,Bright studio with a beautiful water view(1405),https://vancouver.craigslist.org/van/apa/d/vancouver-bright-studio-with-beautiful/7790519965.html,7790519965
Vancouver,2000,650,1,1,0,1,0,0,0,1,1,2024-10-15,Compelete and ideal 1 bedroom plus a DEN. Come in and live here!,https://vancouver.craigslist.org/van/apa/d/vancouver-compelete-and-ideal-bedroom/7793570992.html,7793570992
Vancouver,2000,460,1,1,1,0,0,1,1,0,0,2024-10-22,Stunning Basement 1 Bed Suite for Rent!,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-basement-bed-suite/7795479582.html,7795479582
Vancouver,1995,750,1,1,0,0,0,0,0,0,0,2024-10-15,750 sq. ft apartment for rent in marpole - available Nov 15,https://vancouver.craigslist.org/van/apa/d/vancouver-750-sq-ft-apartment-for-rent/7793631202.html,7793631202
Vancouver,1975,430,0,1,0,0,0,0,1,1,0,2024-10-22,"$1,975 studio in the Alexandra!! *Available November 1st!*",https://vancouver.craigslist.org/van/apa/d/vancouver-1975-studio-in-the-alexandra/7795598898.html,7795598898
Vancouver,1964,525,1,1,0,0,0,0,0,0,0,2024-09-29,ONE BEDROOM,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom/7789079895.html,7789079895
Vancouver,1950,475,1,1,0,0,0,0,1,1,1,2024-10-22,"Newly Built 1 Bed, 1 Bathroom, Pet Friendly, Rooftop Lounge & More",https://vancouver.craigslist.org/van/apa/d/vancouver-newly-built-bed-bathroom-pet/7795602873.html,7795602873
Vancouver,1875,420,0,1,0,1,0,1,1,1,1,2024-10-22,"Haro is the ideal place to call home, offering a prime and convenient",https://vancouver.craigslist.org/van/apa/d/vancouver-haro-is-the-ideal-place-to/7795491956.html,7795491956
Vancouver,1800,700,1,1,0,0,0,0,1,0,0,2024-10-21,1 Bedroom 1 Bath Seperate Entrance,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bath-seperate-entrance/7795463154.html,7795463154
Vancouver,1800,650,1,1,0,1,0,0,0,0,0,2024-10-21,"Langara 1bd Suite (kitchen, bathroom) from Nov 1 2024",https://vancouver.craigslist.org/van/apa/d/vancouver-langara-1bd-suite-kitchen/7795459549.html,7795459549
Vancouver,1780,650,1,1,0,0,0,0,0,0,0,2024-09-23,1 BR available Oct 16 at Granville and W 13,https://vancouver.craigslist.org/van/apa/d/vancouver-br-available-oct-16-at/7787420145.html,7787420145
Vancouver,1750,700,1,1,0,0,0,0,1,0,0,2024-10-02,Cozy ground leve1 Bedroom +1 washroom with a great floorplan,https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-ground-leve1-bedroom/7790048542.html,7790048542
Vancouver,1750,400,1,1,1,0,0,0,0,0,0,2024-10-21,Cozy 1-br basement suite in Character House,https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-br-basement-suite-in/7795467870.html,7795467870
Vancouver,1600,400,0,1,0,0,0,0,0,0,0,2024-10-22,BACHELOR SUITE IN MOUNT PLEASANT NEIGHBOURHOOD,https://vancouver.craigslist.org/van/apa/d/vancouver-bachelor-suite-in-mount/7795615086.html,7795615086
Vancouver,1600,160,1,1,0,1,0,1,0,0,0,2024-10-07,near UBC furnished room with private bathroom,https://vancouver.craigslist.org/van/apa/d/vancouver-near-ubc-furnished-room-with/7791506666.html,7791506666
Vancouver,1590,450,1,1,1,0,0,0,1,0,0,2024-10-22,2489 Harrison Drive Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-2489-harrison-drive-vancouver/7795582706.html,7795582706
Vancouver,1500,475,1,1,1,0,0,0,1,0,0,2024-10-16,2489 Harrison Dr Basement unit,https://vancouver.craigslist.org/van/apa/d/vancouver-2489-harrison-dr-basement-unit/7793915984.html,7793915984
Vancouver,1385,225,1,1,0,0,0,0,0,1,0,2024-10-16,Self-contained  renovated open concept studio for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-self-contained-renovated-open/7794006459.html,7794006459
Vancouver,1350,120,1,1,0,0,0,0,0,0,0,2024-10-21,Upstairs Micro-Suite - Victoria and 41st area,https://vancouver.craigslist.org/van/apa/d/vancouver-upstairs-micro-suite-victoria/7795465716.html,7795465716
West Vancouver,6895,2626,3,2.5,0,0,0,0,1,0,0,2024-10-11,Spacious 3 Bed + Den Home with Stunning Views in Dundarave/Ambleside,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-spacious-bed-den-home/7792540493.html,7792540493
West Vancouver,6100,1515,2,2.5,0,0,0,1,1,0,0,2024-10-15,Exceptional 2 Bedroom with huge patio at Evelyn close to Park Royal! !,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-exceptional-bedroom-with/7793616523.html,7793616523
West Vancouver,4000,2050,4,2,1,0,0,0,1,1,1,2024-10-21,"$4,000 / 4br - Beautiful Family Home with Mountain and City",https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-br-beautiful-family-home/7795460627.html,7795460627
West Vancouver,2600,850,2,1,1,0,0,0,1,1,1,2024-10-22,|SYCAMOREPM.ca| Spacious & Bright 2 bed 1 bath suite in West Vancouver,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-sycamorepmca-spacious/7795516746.html,7795516746
West Vancouver,2412,635,1,1,0,0,0,0,0,0,0,2024-10-02,Stunning top floor suite with magnificent ocean views!,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-north-stunning-top-floor/7789891272.html,7789891272
West Vancouver,2395,750,1,1,0,0,0,0,0,0,0,2024-10-09,1 BEDROOM-  Mountain view- Ambleside Beach area,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-bedroom-mountain-view/7791907576.html,7791907576
West Vancouver,2095,500,1,1,0,0,0,0,1,1,1,2024-10-02,Great 1 bed garden suite in Cypress Park,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-great-bed-garden-suite/7789995174.html,7789995174
White Rock,4200,2146,3,2.5,0,1,0,1,1,0,0,2024-10-22,Main&Upper Level House 3BD+2.5BA in White Rock Peace Arch Hospital,https://vancouver.craigslist.org/rds/apa/d/white-rock-mainupper-level-house/7795472907.html,7795472907
White Rock,2315,615,1,1,0,0,0,0,0,1,1,2024-09-29,"1/bd 1/ba, Window Coverings, Social Room",https://vancouver.craigslist.org/rds/apa/d/white-rock-bd-ba-window-coverings/7789115670.html,7789115670
